,GENDER,RACE
9384, Female, White
9385, Male, White
9386, Male, White
9387, Male, White
9388, Male, White
9389, Male, White
9390, Male, White
9391, Male, White
9392, Male, White
9393, Male, White
9394, Female, White
9395, Female, White
9396, Male, White
9397, Male, White
9398, Male, White
9399, Male, White
9400, Male, White
9401, Female, White
9402, Male, White
9403, Male, White
9404, Male, Asian-Pac-Islander
9405, Male, White
9406, Male, White
9407, Male, White
9408, Male, White
9409, Male, White
9410, Male, Black
9411, Male, White
9412, Female, White
9413, Male, White
9414, Male, White
9415, Male, White
9416, Male, White
9417, Male, White
9418, Male, White
9419, Female, White
9420, Male, White
9421, Female, White
9422, Female, White
9423, Male, White
9424, Female, Black
9425, Male, White
9426, Male, White
9427, Male, White
9428, Male, White
9429, Male, White
9430, Male, White
9431, Male, White
9432, Male, White
9433, Female, White
9434, Female, White
9435, Male, White
9436, Male, White
9437, Male, White
9438, Female, White
9439, Male, White
9440, Male, White
9441, Female, Asian-Pac-Islander
9442, Male, White
9443, Male, White
9444, Male, White
9445, Female, White
9446, Male, White
9447, Female, White
9448, Female, White
9449, Male, White
9450, Male, White
9451, Male, White
9452, Female, White
9453, Male, White
9454, Male, Black
9455, Male, White
9456, Male, Black
9457, Female, Asian-Pac-Islander
9458, Male, Black
9459, Male, White
9460, Female, White
9461, Male, White
9462, Male, White
9463, Male, Asian-Pac-Islander
9464, Female, White
9465, Male, White
9466, Male, White
9467, Male, White
9468, Female, White
9469, Female, White
9470, Male, Asian-Pac-Islander
9471, Female, White
9472, Male, White
9473, Female, White
9474, Male, White
9475, Female, White
9476, Male, White
9477, Female, White
9478, Male, White
9479, Male, Black
9480, Male, White
9481, Male, White
9482, Male, White
9483, Female, White
9484, Male, White
9485, Male, Black
9486, Male, White
9487, Male, White
9488, Male, White
9489, Male, White
9490, Female, White
9491, Male, White
9492, Female, White
9493, Male, White
9494, Male, White
9495, Male, White
9496, Female, White
9497, Female, White
9498, Female, White
9499, Female, White
9500, Female, White
9501, Male, White
9502, Male, White
9503, Male, White
9504, Female, White
9505, Male, White
9506, Male, White
9507, Male, White
9508, Male, White
9509, Female, Black
9510, Female, White
9511, Male, White
9512, Female, White
9513, Male, White
9514, Female, White
9515, Female, White
9516, Male, White
9517, Female, White
9518, Female, White
9519, Male, White
9520, Male, White
9521, Female, White
9522, Female, White
9523, Male, White
9524, Male, White
9525, Female, Asian-Pac-Islander
9526, Male, White
9527, Male, White
9528, Male, White
9529, Male, White
9530, Female, White
9531, Male, White
9532, Female, White
9533, Male, Asian-Pac-Islander
9534, Male, White
9535, Female, White
9536, Male, White
9537, Male, Asian-Pac-Islander
9538, Male, White
9539, Female, White
9540, Male, Black
9541, Female, White
9542, Female, White
9543, Male, Other
9544, Male, White
9545, Female, White
9546, Male, White
9547, Male, White
9548, Female, Black
9549, Male, White
9550, Male, Asian-Pac-Islander
9551, Female, White
9552, Male, White
9553, Male, Asian-Pac-Islander
9554, Female, Other
9555, Male, White
9556, Female, White
9557, Male, White
9558, Female, White
9559, Male, White
9560, Male, White
9561, Female, White
9562, Male, White
9563, Male, White
9564, Male, White
9565, Female, Black
9566, Male, White
9567, Male, White
9568, Female, Asian-Pac-Islander
9569, Male, White
9570, Female, White
9571, Female, White
9572, Female, Black
9573, Male, White
9574, Male, White
9575, Female, White
9576, Female, White
9577, Female, White
9578, Male, White
9579, Female, White
9580, Male, Asian-Pac-Islander
9581, Female, Black
9582, Male, White
9583, Male, Black
9584, Female, White
9585, Female, White
9586, Male, White
9587, Female, White
9588, Female, Black
9589, Male, White
9590, Female, Black
9591, Female, Black
9592, Female, White
9593, Female, Black
9594, Male, White
9595, Female, Black
9596, Male, White
9597, Female, White
9598, Male, White
9599, Female, Black
9600, Male, White
9601, Male, White
9602, Male, White
9603, Male, White
9604, Male, White
9605, Male, White
9606, Male, White
9607, Female, Black
9608, Female, White
9609, Female, White
9610, Male, White
9611, Female, White
9612, Male, White
9613, Male, White
9614, Male, White
9615, Male, White
9616, Male, White
9617, Male, White
9618, Female, White
9619, Male, White
9620, Male, White
9621, Female, White
9622, Female, Black
9623, Female, Black
9624, Male, White
9625, Female, White
9626, Female, Asian-Pac-Islander
9627, Female, White
9628, Female, White
9629, Male, White
9630, Male, White
9631, Male, White
9632, Male, White
9633, Male, White
9634, Female, Amer-Indian-Eskimo
9635, Female, Black
9636, Male, White
9637, Male, White
9638, Male, White
9639, Male, White
9640, Male, White
9641, Male, White
9642, Male, White
9643, Male, White
9644, Female, White
9645, Male, White
9646, Female, White
9647, Male, White
9648, Male, Black
9649, Male, White
9650, Male, White
9651, Female, White
9652, Male, White
9653, Male, White
9654, Male, White
9655, Male, White
9656, Male, White
9657, Male, White
9658, Male, Other
9659, Male, Black
9660, Male, White
9661, Male, White
9662, Male, White
9663, Male, White
9664, Male, White
9665, Female, White
9666, Female, White
9667, Female, White
9668, Male, White
9669, Male, White
9670, Female, White
9671, Male, White
9672, Female, White
9673, Male, White
9674, Female, White
9675, Female, White
9676, Male, White
9677, Male, Asian-Pac-Islander
9678, Male, Asian-Pac-Islander
9679, Male, White
9680, Male, White
9681, Male, White
9682, Male, White
9683, Male, White
9684, Female, White
9685, Male, White
9686, Male, White
9687, Male, White
9688, Male, White
9689, Male, White
9690, Female, White
9691, Female, White
9692, Female, White
9693, Female, White
9694, Male, Amer-Indian-Eskimo
9695, Male, White
9696, Female, Black
9697, Male, Amer-Indian-Eskimo
9698, Female, White
9699, Female, White
9700, Male, Black
9701, Male, White
9702, Female, Black
9703, Male, White
9704, Female, White
9705, Male, White
9706, Female, White
9707, Male, White
9708, Female, White
9709, Male, White
9710, Male, White
9711, Female, Asian-Pac-Islander
9712, Male, White
9713, Male, White
9714, Female, White
9715, Female, White
9716, Male, White
9717, Male, White
9718, Male, White
9719, Male, White
9720, Female, White
9721, Female, White
9722, Male, White
9723, Male, White
9724, Male, White
9725, Male, White
9726, Male, White
9727, Male, White
9728, Male, White
9729, Female, Black
9730, Male, White
9731, Female, White
9732, Male, White
9733, Female, White
9734, Male, White
9735, Male, Asian-Pac-Islander
9736, Male, White
9737, Female, White
9738, Female, White
9739, Male, Other
9740, Male, White
9741, Male, Black
9742, Male, White
9743, Male, White
9744, Male, White
9745, Female, White
9746, Male, White
9747, Female, White
9748, Male, Black
9749, Male, White
9750, Male, White
9751, Male, White
9752, Female, White
9753, Female, White
9754, Male, White
9755, Male, White
9756, Female, White
9757, Male, White
9758, Female, White
9759, Male, White
9760, Male, White
9761, Male, White
9762, Male, White
9763, Female, White
9764, Male, White
9765, Male, White
9766, Male, White
9767, Male, White
9768, Female, White
9769, Male, White
9770, Female, White
9771, Male, White
9772, Female, White
9773, Male, White
9774, Male, White
9775, Female, White
9776, Female, White
9777, Male, White
9778, Male, White
9779, Female, Black
9780, Male, Asian-Pac-Islander
9781, Male, White
9782, Male, White
9783, Male, White
9784, Female, Black
9785, Male, White
9786, Male, White
9787, Male, White
9788, Male, White
9789, Male, White
9790, Female, Black
9791, Male, White
9792, Male, White
9793, Male, White
9794, Male, White
9795, Male, White
9796, Male, White
9797, Male, White
9798, Male, White
9799, Male, White
9800, Male, Black
9801, Male, White
9802, Female, Black
9803, Female, White
9804, Female, White
9805, Female, White
9806, Female, White
9807, Male, White
9808, Male, Black
9809, Male, White
9810, Female, White
9811, Male, Asian-Pac-Islander
9812, Female, White
9813, Male, White
9814, Male, White
9815, Male, White
9816, Female, White
9817, Male, White
9818, Male, White
9819, Male, White
9820, Male, White
9821, Male, White
9822, Female, White
9823, Male, White
9824, Female, White
9825, Female, Amer-Indian-Eskimo
9826, Male, White
9827, Female, White
9828, Male, White
9829, Male, White
9830, Male, White
9831, Male, White
9832, Male, White
9833, Male, White
9834, Female, White
9835, Female, Black
9836, Male, Asian-Pac-Islander
9837, Female, White
9838, Female, Black
9839, Female, White
9840, Female, White
9841, Male, White
9842, Male, White
9843, Male, Other
9844, Male, White
9845, Female, White
9846, Male, Black
9847, Male, Amer-Indian-Eskimo
9848, Female, Asian-Pac-Islander
9849, Male, Black
9850, Male, White
9851, Female, White
9852, Male, White
9853, Female, White
9854, Male, White
9855, Female, White
9856, Female, Black
9857, Male, White
9858, Male, White
9859, Male, Asian-Pac-Islander
9860, Female, Asian-Pac-Islander
9861, Male, White
9862, Female, White
9863, Male, White
9864, Male, White
9865, Male, Asian-Pac-Islander
9866, Male, White
9867, Male, White
9868, Male, White
9869, Male, Other
9870, Female, White
9871, Male, White
9872, Female, Black
9873, Male, White
9874, Female, White
9875, Male, Black
9876, Male, White
9877, Female, White
9878, Male, White
9879, Female, White
9880, Male, Black
9881, Female, White
9882, Female, White
9883, Male, Black
9884, Male, White
9885, Male, White
9886, Male, White
9887, Male, White
9888, Female, White
9889, Male, White
9890, Male, White
9891, Male, White
9892, Female, White
9893, Male, White
9894, Male, White
9895, Male, White
9896, Male, White
9897, Male, White
9898, Male, White
9899, Female, White
9900, Male, White
9901, Female, White
9902, Male, White
9903, Male, White
9904, Male, White
9905, Male, White
9906, Male, White
9907, Male, White
9908, Male, White
9909, Male, White
9910, Female, White
9911, Male, Asian-Pac-Islander
9912, Female, White
9913, Male, White
9914, Male, White
9915, Male, White
9916, Male, White
9917, Female, White
9918, Female, White
9919, Male, White
9920, Male, Black
9921, Male, White
9922, Male, White
9923, Male, White
9924, Male, White
9925, Male, White
9926, Male, White
9927, Female, White
9928, Male, White
9929, Female, White
9930, Female, White
9931, Female, White
9932, Male, White
9933, Female, White
9934, Male, White
9935, Male, White
9936, Male, White
9937, Male, White
9938, Female, White
9939, Male, Asian-Pac-Islander
9940, Female, White
9941, Female, White
9942, Male, Black
9943, Male, White
9944, Female, White
9945, Male, White
9946, Female, White
9947, Male, White
9948, Male, White
9949, Male, White
9950, Female, Black
9951, Female, Black
9952, Male, Asian-Pac-Islander
9953, Female, White
9954, Male, White
9955, Male, White
9956, Female, White
9957, Male, Asian-Pac-Islander
9958, Male, White
9959, Male, Black
9960, Male, White
9961, Female, White
9962, Male, White
9963, Female, White
9964, Male, White
9965, Female, Amer-Indian-Eskimo
9966, Male, White
9967, Female, White
9968, Male, White
9969, Male, White
9970, Female, White
9971, Male, White
9972, Female, Black
9973, Male, White
9974, Female, White
9975, Male, White
9976, Male, White
9977, Male, White
9978, Male, White
9979, Male, White
9980, Male, White
9981, Female, White
9982, Male, White
9983, Male, White
9984, Female, Other
9985, Male, White
9986, Male, White
9987, Male, White
9988, Male, White
9989, Male, White
9990, Female, White
9991, Male, White
9992, Female, Black
9993, Female, White
9994, Male, White
9995, Male, White
9996, Female, White
9997, Male, Black
9998, Male, White
9999, Female, White
10000, Female, White
10001, Female, White
10002, Male, White
10003, Male, White
10004, Female, White
10005, Male, White
10006, Male, White
10007, Female, Black
10008, Female, White
10009, Male, White
10010, Male, White
10011, Male, White
10012, Female, Amer-Indian-Eskimo
10013, Female, White
10014, Female, White
10015, Female, White
10016, Female, White
10017, Male, White
10018, Female, White
10019, Male, White
10020, Male, White
10021, Female, Black
10022, Female, White
10023, Male, White
10024, Female, White
10025, Male, White
10026, Male, Asian-Pac-Islander
10027, Male, Asian-Pac-Islander
10028, Male, White
10029, Male, White
10030, Male, White
10031, Male, White
10032, Female, White
10033, Male, Amer-Indian-Eskimo
10034, Female, White
10035, Male, White
10036, Male, White
10037, Female, White
10038, Male, White
10039, Male, White
10040, Male, White
10041, Male, White
10042, Male, White
10043, Male, White
10044, Male, White
10045, Male, White
10046, Male, White
10047, Male, White
10048, Female, White
10049, Male, Black
10050, Male, White
10051, Male, White
10052, Female, White
10053, Male, White
10054, Female, White
10055, Male, White
10056, Male, White
10057, Male, White
10058, Female, White
10059, Male, White
10060, Male, White
10061, Male, White
10062, Male, White
10063, Female, White
10064, Male, White
10065, Male, White
10066, Female, Black
10067, Male, White
10068, Male, White
10069, Male, White
10070, Female, White
10071, Male, White
